WardCode,WardName,Borough,area_km2,population,pop_density,typeA_count,typeB_count,typeA_density,typeB_density,atm_density,bank_density,bar_density,cafe_density,clothes_density,convenience_density,department_store_density,electronics_density,fast_food_density,jewelry_density,mall_density,nightclub_density,parking_density,pharmacy_density,pub_density,restaurant_density,station_density,supermarket_density,atm_density_log,bank_density_log,bar_density_log,cafe_density_log,clothes_density_log,convenience_density_log,department_store_density_log,electronics_density_log,fast_food_density_log,jewelry_density_log,mall_density_log,nightclub_density_log,parking_density_log,pharmacy_density_log,pub_density_log,restaurant_density_log,station_density_log,supermarket_density_log,typeA_density_log,typeB_density_log
E05013679,Edmonton Green,Enfield,2.9560172964508915,17010,5754.364164385257,3022,2543,1022.3214876409315,860.2791340406648,0.3382930137792626,0.0,0.0,1.3531720551170503,0.0,0.6765860275585251,0.0,0.0,1.0148790413377877,0.0,0.0,0.0,0.3382930137792626,1.0148790413377877,1.0148790413377877,1.0148790413377877,0.6765860275585251,0.6765860275585251,0.2913949315863336,0.0,0.0,0.8557642286686783,0.0,0.5167595993914298,0.0,0.0,0.7005591644840665,0.0,0.0,0.0,0.2913949315863336,0.7005591644840665,0.7005591644840665,0.7005591644840665,0.5167595993914298,0.5167595993914298,6.930808976250955,6.7584186493791405
E05013680,Enfield Lock,Enfield,3.273093846723297,17706,5409.560748685994,1434,1003,438.11759367534825,306.43789850514247,0.30552133450163754,0.0,0.0,0.0,0.0,1.2220853380065502,0.0,0.0,0.0,0.0,0.0,0.0,0.30552133450163754,0.30552133450163754,0.30552133450163754,0.30552133450163754,0.30552133450163754,0.0,0.26660245103932534,0.0,0.0,0.0,0.0,0.7984460964234908,0.0,0.0,0.0,0.0,0.0,0.0,0.26660245103932534,0.26660245103932534,0.26660245103932534,0.26660245103932534,0.26660245103932534,0.0,6.084767244347197,5.72827311076986
E05013681,Grange Park,Enfield,2.4555741070751336,9417,3834.9484028469055,265,469,107.91773672660402,190.99403216897088,0.0,0.0,0.0,1.6289469694581737,0.40723674236454344,0.8144734847290869,0.0,0.0,0.40723674236454344,0.0,0.0,0.0,0.0,0.0,0.8144734847290869,3.2578939389163475,0.40723674236454344,0.8144734847290869,0.0,0.0,0.0,0.9665833741704589,0.3416280243650852,0.5957953345739095,0.0,0.0,0.3416280243650852,0.0,0.0,0.0,0.0,0.0,0.5957953345739095,1.4487746574988607,0.3416280243650852,0.5957953345739095,4.690592888362749,5.257464289091436
E05013682,Haselbury,Enfield,1.9943642457374327,18169,9110.1713434909,1588,1076,796.2437169609526,539.5203019206455,1.0028258400011998,0.0,0.0,0.5014129200005999,0.0,2.0056516800023996,0.0,1.0028258400011998,1.5042387600017997,0.0,0.0,0.0,0.5014129200005999,0.5014129200005999,1.0028258400011998,2.5070646000029995,0.0,0.0,0.6945591033283102,0.0,0.0,0.40640661142185747,0.0,1.1004944097007312,0.0,0.6945591033283102,0.917984800130611,0.0,0.0,0.0,0.40640661142185747,0.40640661142185747,0.6945591033283102,1.2547793912914973,0.0,0.0,6.681160424969746,6.2925321977441495
E05013683,Highfield,Enfield,1.6590980318631163,9313,5613.290969637151,545,630,328.49174041149433,379.7243971729201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4109485534788577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2269904207894498,0.0,0.0,5.7975512865919425,5.942075746370344
E05013684,Jubilee,Enfield,4.019576700079256,16656,4143.719909529675,1364,1072,339.33921449318416,266.69474922044975,0.0,0.0,0.0,0.7463472459527511,0.0,1.2439120765879186,0.0,0.0,0.0,0.0,0.0,0.0,0.49756483063516743,0.7463472459527511,0.24878241531758372,2.2390417378582534,0.0,0.49756483063516743,0.0,0.0,0.0,0.5575263184867374,0.0,0.8082208053366466,0.0,0.0,0.0,0.0,0.0,0.0,0.40384034264811197,0.5575263184867374,0.2221690088559969,1.175277526138355,0.0,0.40384034264811197,5.829942809934469,5.589847335916496
E05013685,Lower Edmonton,Enfield,2.1666129478632628,16554,7640.497125398302,1667,1213,769.4036914364485,559.8600346205232,0.0,0.0,0.0,0.0,0.4615499048808929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615499048808929,1.8461996195235717,0.0,0.0,0.0,0.0,0.0,0.0,0.37949745132959994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37949745132959994,1.045984637588674,0.0,0.0,6.646914652056611,6.329471381739188
E05013686,New Southgate,Enfield,1.0840352168567728,11865,10945.216368895562,652,686,601.4564747172277,632.8207694110708,0.9224792557012694,0.0,0.0,2.767437767103808,0.0,5.534875534207616,0.0,0.0,1.8449585114025389,0.0,0.0,0.0,0.0,0.0,0.0,0.9224792557012694,0.0,0.9224792557012694,0.6536156320670249,0.0,0.0,1.3263951330287485,0.0,1.8771533008668986,0.0,0.0,1.0455484844851561,0.0,0.0,0.0,0.0,0.0,0.0,0.6536156320670249,0.0,0.6536156320670249,6.401015421622062,6.451766216380795
E05013687,Oakwood,Enfield,1.9400656497040178,8753,4511.702993831876,359,421,185.04528444940516,217.00296588634978,1.5463394243682882,0.0,0.0,2.577232373947147,1.0308929495788588,0.5154464747894294,0.0,0.0,1.5463394243682882,0.0,0.0,0.0,0.0,1.0308929495788588,0.5154464747894294,2.0617858991577176,0.5154464747894294,0.5154464747894294,0.934656807969004,0.0,0.0,1.2745894215292086,0.7084755729761602,0.41571009837628936,0.0,0.0,0.934656807969004,0.0,0.0,0.0,0.0,0.7084755729761602,0.41571009837628936,1.11899837289591,0.41571009837628936,0.41571009837628936,5.225990108862209,5.384508667679798
E05013688,Palmers Green,Enfield,1.468931419605273,10968,7466.65218921336,839,1786,571.1634925920869,1215.8498185571718,0.680766975675908,2.723067902703632,2.0423009270277244,12.253805562166345,0.0,3.4038348783795405,0.0,0.680766975675908,6.807669756759081,0.0,0.0,0.0,0.680766975675908,2.723067902703632,1.361533951351816,3.4038348783795405,0.680766975675908,0.680766975675908,0.5192502223760412,1.3145480334305775,1.112614113016668,2.5842847234336612,0.0,1.4824757246015698,0.0,0.5192502223760412,2.0551065527192676,0.0,0.0,0.0,0.5192502223760412,1.3145480334305775,0.8593113872787684,1.4824757246015698,0.5192502223760412,0.5192502223760412,6.349424776749211,7.104020682379466
E05013689,Ponders End,Enfield,3.413002136154283,13668,4004.685451325526,1870,2161,547.9047259276217,633.1669052029896,0.2929971796404394,0.0,0.0,1.1719887185617577,0.5859943592808788,0.0,0.0,0.2929971796404394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2929971796404394,0.5859943592808788,0.2929971796404394,0.2569629185347811,0.0,0.0,0.7756432080258601,0.46121156663689833,0.0,0.0,0.2569629185347811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569629185347811,0.46121156663689833,0.2569629185347811,6.307924885334086,6.452312177209037
E05013690,Ridgeway,Enfield,11.068893973962938,12540,1132.9045186897179,974,629,87.99433821401796,56.825912460592704,0.09034326305340652,0.0,0.0,0.09034326305340652,0.09034326305340652,0.18068652610681304,0.0,0.0,0.09034326305340652,0.0,0.0,0.0,0.0,0.09034326305340652,0.18068652610681304,0.2710297891602196,0.0,0.09034326305340652,0.08649256689656723,0.0,0.0,0.08649256689656723,0.08649256689656723,0.1660960710819661,0.0,0.0,0.08649256689656723,0.0,0.0,0.0,0.0,0.08649256689656723,0.1660960710819661,0.2398274295095453,0.0,0.08649256689656723,4.4885727521357515,4.057436987683324
E05013691,Southbury,Enfield,2.108492787121035,15902,7541.880198562504,1253,1246,594.2633561060759,590.9434490887235,0.47427243105033984,0.0,0.0,1.4228172931510195,0.0,1.8970897242013594,0.0,0.0,0.9485448621006797,0.0,0.0,0.0,0.47427243105033984,0.0,0.9485448621006797,1.4228172931510195,0.47427243105033984,0.47427243105033984,0.3881646010110386,0.0,0.0,0.8849310337708922,0.0,1.063706689726787,0.0,0.0,0.6670828694477621,0.0,0.0,0.0,0.3881646010110386,0.0,0.6670828694477621,0.8849310337708922,0.3881646010110386,0.3881646010110386,6.3890039229247,6.383411105133217
E05013692,Southgate,Enfield,2.3494668861899,14474,6160.546498900564,847,1389,360.50731550150465,591.1979471447343,0.8512569433329507,0.4256284716664753,0.0,5.533170131664179,1.276885414999426,3.4050277733318026,0.0,0.0,5.533170131664179,1.276885414999426,0.0,0.0,0.8512569433329507,0.8512569433329507,1.7025138866659013,11.491968734994835,0.4256284716664753,3.4050277733318026,0.6158648372115824,0.3546127492426606,0.0,1.8768922974090407,0.8228084630219673,1.482746564324408,0.0,0.0,1.8768922974090407,0.8228084630219673,0.0,0.0,0.6158648372115824,0.6158648372115824,0.9941824089697918,2.5250859366154934,0.3546127492426606,1.482746564324408,5.890282277912749,6.383840949171672
E05013693,Town,Enfield,2.0872668094795612,13495,6465.392895010313,1317,1846,630.9686878642892,884.4101729669535,0.4790954349766812,3.3536680448367684,0.0,7.186431524650218,4.311858914790131,0.4790954349766812,0.4790954349766812,1.4372863049300437,5.749145219720175,1.4372863049300437,0.4790954349766812,0.0,1.916381739906725,1.916381739906725,3.83276347981345,8.14462239460358,0.9581908699533624,1.4372863049300437,0.3914307083383734,1.4710187184811103,0.0,2.102478091639319,1.669941852105704,0.3914307083383734,0.3914307083383734,0.8908852502743563,1.9094158627501323,0.8908852502743563,0.3914307083383734,0.0,1.070343717754678,1.070343717754678,1.57541845307933,2.21316599007766,0.6720210214580454,0.8908852502743563,6.448839848400958,6.7860510099168705
E05013694,Upper Edmonton,Enfield,2.3000971743193777,16628,7229.259783304762,2513,2441,1092.5625352083755,1061.2595099258435,1.7390569601406694,1.304292720105502,0.0,2.608585440211004,0.8695284800703347,2.1738212001758366,0.0,0.0,3.4781139202813387,0.0,0.0,0.0,0.0,0.8695284800703347,0.0,0.43476424003516734,0.43476424003516734,0.43476424003516734,1.0076136860269824,0.8347737834205496,0.0,1.283315850736652,0.6256862493764078,1.1549362878696596,0.0,0.0,1.4992019578443383,0.0,0.0,0.0,0.0,0.6256862493764078,0.0,0.36100054305564727,0.36100054305564727,0.36100054305564727,6.997196026600872,6.968153531579787
E05013695,Whitewebbs,Enfield,10.402784949041244,13870,1333.2968111849996,994,939,95.55133599984785,90.26429024532911,0.0,0.0,0.0,0.7690248370209082,0.0,0.7690248370209082,0.0,0.0,0.48064052313806765,0.0,0.0,0.0,0.19225620925522705,0.0,0.48064052313806765,0.2883843138828406,0.19225620925522705,0.0,0.0,0.0,0.0,0.5704284552265754,0.0,0.5704284552265754,0.0,0.0,0.39247478005531605,0.0,0.0,0.0,0.17584748619708418,0.0,0.39247478005531605,0.2533889635194204,0.17584748619708418,0.0,4.570074846167166,4.513759585629515
E05013696,Winchmore Hill,Enfield,2.130694714754473,10347,4856.162606660579,389,722,182.56956161118828,338.85661563824664,0.0,0.0,0.0,3.7546439405899905,0.4693304925737488,1.8773219702949953,0.0,0.0,0.9386609851474976,0.4693304925737488,0.0,0.0,0.4693304925737488,0.0,1.4079914777212463,6.1012964034587345,0.4693304925737488,0.0,0.0,0.0,0.0,1.559121812139998,0.3848068498143113,1.056859990123877,0.0,0.0,0.6619975209265055,0.3848068498143113,0.0,0.0,0.3848068498143113,0.0,0.8787929882880054,1.9602773594158143,0.3848068498143113,0.0,5.212593678010864,5.828523809950823
E05013697,Arsenal,Islington,0.8093984038291142,12969,16023.011583227813,1226,1184,1514.705235641707,1462.8148442086306,1.2354855103113433,0.0,3.7064565309340303,21.00325367529284,3.7064565309340303,16.061311634047463,0.0,1.2354855103113433,17.29679714435881,0.0,0.0,0.0,0.0,1.2354855103113433,3.7064565309340303,21.00325367529284,2.4709710206226867,2.4709710206226867,0.804458435038749,0.0,1.548935295998188,3.09119033675452,1.548935295998188,2.8368134226982624,0.0,0.804458435038749,2.906726025095742,0.0,0.0,0.0,0.0,0.804458435038749,1.548935295998188,3.09119033675452,1.2444343878452822,1.2444343878452822,7.323636111704725,7.288801213987843
E05013698,Barnsbury,Islington,0.8943603559452111,11774,13164.71590196612,1700,1790,1900.7998159794804,2001.4303944725118,2.236235077622918,3.3543526164343773,1.118117538811459,13.41741046573751,1.118117538811459,8.944940310491672,0.0,1.118117538811459,10.063057849303132,1.118117538811459,0.0,0.0,0.0,1.118117538811459,6.708705232868755,7.826822771680214,1.118117538811459,2.236235077622918,1.174410641064225,1.4711759463117848,0.7505277408289599,2.668436536378039,0.7505277408289599,2.297063910326302,0.0,0.7505277408289599,2.403611436118297,0.7505277408289599,0.0,0.0,0.0,0.7505277408289599,2.0423502399927744,2.1777951278576264,0.7505277408289599,1.174410641064225,7.550555988344103,7.6021169190237945
E05013699,Bunhill,Islington,0.8408014737978683,11114,13218.340293575468,1785,3960,2122.9743948202454,4709.791934727267,8.325389783608806,0.0,10.704072578925608,16.65077956721761,1.1893413976584009,7.136048385950406,1.1893413976584009,0.0,20.218803760192817,0.0,0.0,3.568024192975203,2.3786827953168017,2.3786827953168017,5.9467069882920045,45.19497311101923,1.1893413976584009,4.757365590633603,2.2327407645071,0.0,2.4599368649055,2.8707799505182354,0.7836007669367442,2.096304605870955,0.7836007669367442,0.0,3.0548877583730945,0.0,0.0,1.519080768525149,1.2174859280124208,1.2174859280124208,1.9382677326568332,3.832870985046973,0.7836007669367442,1.7504800073483402,7.661044327119789,8.457611311884596
E05013700,Caledonian,Islington,0.8809499165557216,11665,13241.388393118905,1603,2100,1819.6267118876642,2383.790452254582,4.54055324238968,0.0,11.3513831059742,20.432489590753562,2.27027662119484,11.3513831059742,0.0,0.0,12.48652141657162,0.0,0.0,2.27027662119484,0.0,0.0,5.6756915529871,27.24331945433808,0.0,0.0,1.712094359020425,0.0,2.513768049189882,3.064907975894863,1.1848745749688878,2.513768049189882,0.0,0.0,2.6016907731102528,0.0,0.0,1.1848745749688878,0.0,0.0,1.8984728023636075,3.3408569501343086,0.0,0.0,7.506936067987978,7.776866538772563
E05013701,Canonbury,Islington,0.874259470648633,12658,14478.539180832371,1019,1113,1165.5578626377142,1273.0774299467869,2.2876503682781437,0.0,0.0,5.719125920695359,0.0,5.719125920695359,0.0,0.0,1.1438251841390719,0.0,0.0,0.0,0.0,2.2876503682781437,0.0,3.4314755524172154,1.1438251841390719,0.0,1.1901731358580643,0.0,0.0,1.9049580747499544,0.0,1.9049580747499544,0.0,0.0,0.7625917026356461,0.0,0.0,0.0,0.0,1.1901731358580643,0.0,1.488732610407368,0.7625917026356461,0.0,7.061812693864111,7.149977611323553
E05013702,Clerkenwell,Islington,0.9305228119882931,11021,11843.87943853939,1688,3288,1814.0339798797288,3533.4974679173865,3.223994040070608,0.0,3.223994040070608,17.194634880376576,2.149329360047072,10.74664680023536,0.0,0.0,10.74664680023536,1.074664680023536,0.0,1.074664680023536,1.074664680023536,0.0,4.298658720094144,31.165275720682544,1.074664680023536,0.0,1.4407811354348323,0.0,1.4407811354348323,2.9011267638320866,1.1471895285984266,2.4635678211585432,0.0,0.0,2.4635678211585432,0.7297995406353193,0.0,0.7297995406353193,0.7297995406353193,0.0,1.6674537168496846,3.470887476897809,0.7297995406353193,0.0,7.503859468220523,8.170326409220142
E05013703,Finsbury Park,Islington,0.8404371878237173,14770,17574.18664236693,3031,4112,3606.4563109691376,4892.69163665625,15.468139901880168,1.1898569155292438,3.5695707465877313,38.0754212969358,20.227567563997145,21.41742447952639,1.1898569155292438,0.0,28.55656597270185,2.3797138310584875,0.0,0.0,0.0,0.0,4.759427662116975,38.0754212969358,1.1898569155292438,3.5695707465877313,2.801427599249285,0.7838362063191864,1.5194192719579505,3.6654936580008135,3.0553006937386136,3.109838535020565,0.7838362063191864,0.0,3.386305917907419,1.2177910405433015,0.0,0.0,0.0,0.0,1.7508381055550462,3.6654936580008135,0.7838362063191864,1.5194192719579505,8.190758179963225,8.495702233569657
E05013704,Highbury,Islington,1.0811879394803396,13867,12825.707255544316,1053,1374,973.9287329695078,1270.824386609785,2.7747257349558625,0.0,0.0,18.498171566372417,0.0,9.249085783186208,0.0,0.0,6.474360048230346,0.0,0.0,1.8498171566372417,0.0,1.8498171566372417,3.6996343132744833,12.02381151814207,0.0,1.8498171566372417,1.328327727069807,0.0,0.0,2.9703206953463557,0.0,2.3271885097223124,0.0,0.0,2.011478503334933,0.0,0.0,1.0472548366566228,0.0,1.0472548366566228,1.5474847000027134,2.56677933726834,0.0,1.0472548366566228,6.882364373936074,7.148207673527429
E05013705,Hillrise,Islington,1.0197319671953742,14951,14661.695897521553,1196,1074,1172.8572198137767,1053.2179381939768,3.922599397370491,0.0,0.0,1.9612996986852456,0.0,6.864548945398359,0.0,0.0,3.922599397370491,0.0,0.0,0.0,0.0,0.0,0.9806498493426228,0.9806498493426228,0.9806498493426228,0.0,1.5938367237844633,0.0,0.0,1.0856282593589726,0.0,2.06236518526599,0.0,0.0,1.5938367237844633,0.0,0.0,0.0,0.0,0.0,0.6834249975970924,0.6834249975970924,0.6834249975970924,0.0,7.0680503744346455,6.960554480206879
E05013706,Holloway,Islington,0.7853768862798475,12781,16273.71549033064,1149,1488,1462.9918706196624,1894.6317697842105,1.2732740388334747,0.0,0.0,3.8198221165004242,0.0,10.186192310667797,0.0,0.0,2.5465480776669494,0.0,0.0,0.0,0.0,2.5465480776669494,2.5465480776669494,3.8198221165004242,1.2732740388334747,2.5465480776669494,0.8212211002225323,0.0,0.0,1.5727370220911234,0.0,2.41468018833706,0.0,0.0,1.2659747579383276,0.0,0.0,0.0,0.0,1.2659747579383276,1.2659747579383276,1.5727370220911234,0.8212211002225323,1.2659747579383276,7.288922141650418,7.547307449704103
E05013707,Junction,Islington,1.0565556018108508,12986,12290.881783924146,1910,2333,1807.760989318891,2208.1185277910854,3.78588688862595,0.9464717221564874,0.0,7.5717737772519,0.9464717221564874,6.625302055095412,0.0,0.0,5.678830332938925,0.0,0.0,2.8394151664694625,0.0,0.0,1.892943444312975,6.625302055095412,1.892943444312975,1.892943444312975,1.5656713554053838,0.6660183604295765,0.0,2.1484746863685324,0.6660183604295765,2.031471935491875,0.0,0.0,1.8989428723573418,0.0,0.0,1.3453200546021746,0.0,0.0,1.0622744766542676,2.031471935491875,1.0622744766542676,1.0622744766542676,7.500397353570024,7.700348858744377
E05013708,Laycock,Islington,0.8716375321834807,12567,14417.690308171163,1950,2225,2237.168465101756,2552.6665819750806,3.441797638618086,0.0,2.294531759078724,22.94531759078724,4.589063518157448,12.619924674932982,0.0,0.0,10.325392915854259,2.294531759078724,0.0,3.441797638618086,0.0,2.294531759078724,10.325392915854259,19.503519952169153,2.294531759078724,2.294531759078724,1.4910591680675804,0.0,1.192264051355239,3.1757727970512484,1.7208117450749136,2.6115337702312553,0.0,0.0,2.427047365323923,1.192264051355239,0.0,1.4910591680675804,0.0,1.192264051355239,2.427047365323923,3.02059657638861,1.192264051355239,1.192264051355239,7.713413160883256,7.845285480684012
E05013709,Mildmay,Islington,0.8988369931525058,14301,15910.56010038246,1156,1229,1286.1063894861984,1367.32245041396,3.337646339497055,0.0,0.0,4.450195119329406,1.1125487798323515,6.67529267899411,0.0,0.0,4.450195119329406,0.0,0.0,0.0,0.0,1.1125487798323515,0.0,12.238036578155867,1.1125487798323515,0.0,1.4673318829164343,0.0,0.0,1.6956514097461044,0.7478951710274979,2.0380064268170694,0.0,0.0,1.6956514097461044,0.0,0.0,0.0,0.0,0.7478951710274979,0.0,2.5830942448108973,0.7478951710274979,0.0,7.160151868893029,7.221340779774337
E05013710,St Mary's & St James',Islington,0.7522015985508816,11907,15829.532964219787,1416,2784,1882.4740637721693,3701.135447416468,6.647154179986473,3.988292507991884,15.953170031967536,25.259185883948597,22.60032421195401,9.306015851981062,0.0,0.0,19.94146253995942,3.988292507991884,0.0,1.3294308359972946,1.3294308359972946,6.647154179986473,10.635446687978357,77.10698848784308,0.0,3.988292507991884,2.034333576012159,1.607093668438388,2.8304548388748834,3.2680158662595957,3.1612604497318633,2.3327277880361383,0.0,0.0,3.0417310473185486,1.607093668438388,0.0,0.8456239613412598,0.8456239613412598,2.034333576012159,2.4540561877644835,4.35807953412083,0.0,1.607093668438388,7.540873256807484,8.21666508009689
E05013711,St Peter's & Canalside,Islington,0.6498556012686914,11625,17888.589368630357,1479,1878,2275.890208705746,2889.872759938736,6.155213546195392,1.538803386548848,0.0,26.159657571330413,7.69401693274424,9.232820319293086,0.0,1.538803386548848,10.771623705841934,1.538803386548848,0.0,0.0,1.538803386548848,1.538803386548848,3.077606773097696,21.54324741168387,1.538803386548848,1.538803386548848,1.9678412582926539,0.9316928623664334,0.0,3.301732694780766,2.1626350802003422,2.3256002330032373,0.0,0.9316928623664334,2.465691864675308,0.9316928623664334,0.0,0.0,0.9316928623664334,0.9316928623664334,1.405510241092368,3.1154355715119726,0.9316928623664334,0.9316928623664334,7.730565847380705,7.969313728574139
E05013712,Tollington,Islington,0.8161698660811522,13718,16807.77564830605,1314,1639,1609.9589737479334,2008.1603941954816,7.35141083903166,1.2252351398386099,1.2252351398386099,12.252351398386098,2.4504702796772198,6.126175699193049,0.0,0.0,13.47758653822471,0.0,0.0,0.0,0.0,1.2252351398386099,4.9009405593544395,15.928056817901929,0.0,1.2252351398386099,2.1224304873484474,0.79986259086072,0.79986259086072,2.5841750007164928,1.238510534703421,1.963774722955053,0.0,0.0,2.672601697528692,0.0,0.0,0.0,0.0,0.79986259086072,1.7751117550458952,2.8289724121153133,0.0,0.79986259086072,7.384584916526156,7.605472199455582
E05013713,Tufnell Park,Islington,0.8508863490435026,12376,14544.833177676543,1018,1169,1196.39949700022,1373.8615049049677,0.0,0.0,0.0,5.876225427309528,1.1752450854619056,3.5257352563857167,0.0,0.0,4.700980341847623,0.0,0.0,0.0,0.0,0.0,0.0,4.700980341847623,0.0,1.1752450854619056,0.0,0.0,0.0,1.9280698716413605,0.7771413411633894,1.509780051551263,0.0,0.0,1.7406381498497834,0.0,0.0,0.0,0.0,0.0,0.0,1.7406381498497834,0.0,0.7771413411633894,7.087907398414514,7.226108281322221
E05013714,Bellingham,Lewisham,2.4365073900134515,11521,4728.48965992112,1770,1376,726.4496743390662,564.7427976782797,1.2312706344729936,0.0,0.4104235448243312,0.8208470896486624,0.0,0.4104235448243312,0.0,0.0,0.8208470896486624,0.0,0.0,0.0,2.052117724121656,0.0,0.8208470896486624,0.4104235448243312,1.2312706344729936,0.8208470896486624,0.8025712144461286,0.0,0.34389004568334985,0.5993018266808474,0.0,0.34389004568334985,0.0,0.0,0.5993018266808474,0.0,0.0,0.0,1.1158356854573486,0.0,0.5993018266808474,0.34389004568334985,0.8025712144461286,0.5993018266808474,6.589544820486634,6.3381395538595315
E05013715,Blackheath,Lewisham,2.4414368854043325,16455,6739.883426179516,2088,1897,855.2340682991693,777.0014499825307,0.819189720593074,0.0,0.819189720593074,6.143922904448055,3.686353742668833,6.553517764744592,0.0,0.0,6.143922904448055,0.409594860296537,0.0,0.0,0.409594860296537,0.819189720593074,2.047974301482685,10.649466367709962,0.409594860296537,0.409594860296537,0.5983911934886464,0.0,0.5983911934886464,1.9662620518653595,1.5446548264956805,2.022013383854916,0.0,0.0,1.9662620518653595,0.3433023299789826,0.0,0.0,0.3433023299789826,0.5983911934886464,1.1144772065167714,2.4552603736158285,0.3433023299789826,0.3433023299789826,6.7525437830374,6.656728387907414
E05013716,Brockley,Lewisham,1.6943423187010986,17424,10283.636197765178,1483,1531,875.2658678423874,903.5954441447708,3.541197037797926,0.5901995062996543,1.770598518898963,7.672593581895506,0.0,5.901995062996543,0.0,0.0,5.901995062996543,0.0,0.0,0.5901995062996543,2.3607980251986174,0.0,5.311795556696889,7.672593581895506,1.1803990125993087,0.5901995062996543,1.5131906420130243,0.4638594840208879,1.0190633686637767,2.160167890451633,0.0,1.9318105093751419,0.0,0.0,1.9318105093751419,0.0,0.0,0.4638594840208879,1.2121784532742603,0.0,1.8424201933955846,2.160167890451633,0.7795078933548816,0.4638594840208879,6.775669546992127,6.807487820710887
E05013717,Catford South,Lewisham,2.3730034378431264,17452,7354.393053834973,1457,1689,613.9898395277078,711.7562381347278,0.8428137810950004,0.0,0.0,0.8428137810950004,0.0,2.5284413432850013,0.0,0.4214068905475002,6.742510248760003,0.0,0.0,0.0,0.4214068905475002,0.0,0.4214068905475002,2.107034452737501,0.0,0.4214068905475002,0.611293632397115,0.0,0.0,0.611293632397115,0.0,1.2608562276235347,0.0,0.3516471491177061,2.0467259565659917,0.0,0.0,0.0,0.3516471491177061,0.0,0.3516471491177061,1.1336687190966148,0.0,0.3516471491177061,6.421605746576885,6.569139479960342
E05013718,Crofton Park,Lewisham,1.7294588403682893,15493,8958.293564650985,1065,1221,615.7995640839927,706.0011903723521,2.312862212522038,0.0,0.5782155531305095,6.360371084435605,1.156431106261019,8.673233296957642,0.0,0.0,9.829664403218661,0.0,0.0,0.0,0.0,1.156431106261019,3.4692933187830572,4.625724425044076,1.156431106261019,0.5782155531305095,1.1978125325108382,0.0,0.4562948120369178,1.9961103505507103,0.7684545895799184,2.2693626172759105,0.0,0.0,2.3822890728336628,0.0,0.0,0.0,0.0,0.7684545895799184,1.4972303018952888,1.7273497264726945,0.7684545895799184,0.4562948120369178,6.424544115510855,6.561032349590137
E05013719,Deptford,Lewisham,1.2920871971482564,16976,13138.432171967526,2615,2275,2023.8572178189845,1760.7170824237821,6.191532597534178,0.0,6.191532597534178,19.348539367294308,8.513357321609496,19.348539367294308,0.0,0.7739415746917723,27.087955114212033,0.0,0.0,0.7739415746917723,0.7739415746917723,2.321824724075317,7.739415746917723,16.25277306852722,1.5478831493835445,2.321824724075317,1.9729043058380427,0.0,1.9729043058380427,3.013009133749682,2.2526968449200955,3.013009133749682,0.0,0.5732039491239465,3.3353408408234144,0.0,0.0,0.5732039491239465,0.5732039491239465,1.200514247630352,2.167843339254255,2.847972888153032,0.9352628769187448,1.200514247630352,7.613254467335692,7.474044227442694
E05013720,Downham,Lewisham,2.6931975126911807,18402,6832.770308632797,1843,1289,684.3166872519424,478.6132446379565,0.7426117061876749,0.0,0.0,1.8565292654691874,0.0,2.5991409716568623,0.0,0.0,5.569587796407562,0.0,0.0,0.0,0.0,1.1139175592815125,0.0,1.8565292654691874,0.0,1.1139175592815125,0.555384968448675,0.0,0.0,1.0496073443492882,0.0,1.28069519800382,0.0,0.0,1.8824510902554443,0.0,0.0,0.0,0.0,0.7485428891859738,0.0,1.0496073443492882,0.0,0.7485428891859738,6.529881048582696,6.1729800387811276
E05013721,Evelyn,Lewisham,1.1446392069300642,14245,12444.969483620309,1206,1210,1053.6071040537797,1057.1016549793312,1.747275462775754,0.0,0.873637731387877,0.873637731387877,0.0,4.3681886569393855,0.0,0.0,0.0,0.0,0.0,0.0,0.873637731387877,0.873637731387877,0.0,1.747275462775754,0.0,0.873637731387877,1.0106096797615873,0.0,0.6278818521021124,0.6278818521021124,0.0,1.680490543787174,0.0,0.0,0.0,0.0,0.0,0.0,0.6278818521021124,0.6278818521021124,0.0,1.0106096797615873,0.0,0.6278818521021124,6.9609235633279765,6.964231690013733
E05013722,Forest Hill,Lewisham,1.8347133272346612,15114,8237.799211269865,1122,995,611.5396794392476,542.3190561872115,1.6351328327252608,0.0,0.0,1.090088555150174,0.0,2.180177110300348,0.0,0.0,1.090088555150174,0.0,0.0,0.0,0.0,0.545044277575087,1.090088555150174,1.090088555150174,0.545044277575087,0.0,0.9689335916241661,0.0,0.0,0.7372064359643498,0.0,1.1569368903041755,0.0,0.0,0.7372064359643498,0.0,0.0,0.0,0.0,0.43505256856371005,0.7372064359643498,0.7372064359643498,0.43505256856371005,0.0,6.417613723078525,6.297696727831401
